Address,USB0::0x2A8D::0x3702::MY61001265::0::INSTR,
2025-03-27 14:08:52.857,2.51572,5.030906
2025-03-27 14:08:53.375,2.515638,5.029735
2025-03-27 14:08:53.893,2.515222,5.030077
2025-03-27 14:08:54.411,2.515715,5.030294
2025-03-27 14:08:54.929,2.515419,5.030637
2025-03-27 14:08:55.446,2.51522,5.030173
2025-03-27 14:08:55.964,2.515212,5.029604
2025-03-27 14:08:56.481,2.514807,5.029592
2025-03-27 14:08:56.999,2.514652,5.028772
2025-03-27 14:08:57.517,2.51481,5.029065
2025-03-27 14:08:58.034,2.514705,5.028379
2025-03-27 14:08:58.552,2.514539,5.028143
2025-03-27 14:08:59.070,2.514144,5.028861
2025-03-27 14:08:59.588,2.514767,5.028327
2025-03-27 14:09:00.106,2.514121,5.028337
2025-03-27 14:09:00.623,2.513734,5.027464
2025-03-27 14:09:01.141,2.514162,5.028269
2025-03-27 14:09:01.659,2.513951,5.026916
2025-03-27 14:09:02.177,2.513738,5.026743
2025-03-27 14:09:02.694,2.513881,5.027744
2025-03-27 14:09:03.212,2.514279,5.028245
2025-03-27 14:09:03.729,2.514279,5.028245
2025-03-27 14:09:03.729,2.513927,5.026865
2025-03-27 14:09:04.247,2.514022,5.0274
2025-03-27 14:09:04.765,2.513454,5.026206
2025-03-27 14:09:05.283,2.513477,5.026186
2025-03-27 14:09:05.800,2.513469,5.026223
2025-03-27 14:09:06.318,2.513399,5.026583
2025-03-27 14:09:06.836,2.513347,5.026643
2025-03-27 14:09:07.354,2.513195,5.026558
2025-03-27 14:09:07.871,2.513143,5.026095
2025-03-27 14:09:08.389,2.512719,5.025761
2025-03-27 14:09:08.906,2.513057,5.026051
2025-03-27 14:09:09.425,2.512729,5.025938
2025-03-27 14:09:09.942,2.513091,5.025385
2025-03-27 14:09:10.460,2.512885,5.025242
2025-03-27 14:09:10.978,2.512901,5.025396
2025-03-27 14:09:11.495,2.513088,5.025563
2025-03-27 14:09:12.013,2.51281,5.025431
2025-03-27 14:09:12.531,2.512704,5.025115
2025-03-27 14:09:13.048,2.512697,5.025505
2025-03-27 14:09:13.567,2.51263,5.024533
2025-03-27 14:09:14.084,2.512272,5.024104
2025-03-27 14:09:14.602,2.512191,5.024293
2025-03-27 14:09:15.120,2.511899,5.023636
2025-03-27 14:09:15.637,2.512304,5.024426
2025-03-27 14:09:16.155,2.512071,5.024026
2025-03-27 14:09:16.673,2.512283,5.023377
2025-03-27 14:09:17.191,2.511503,5.022691
2025-03-27 14:09:17.708,2.511499,5.022704
2025-03-27 14:09:18.226,2.511499,5.022704
2025-03-27 14:09:18.226,2.511447,5.022617
2025-03-27 14:09:18.744,2.511456,5.022843
2025-03-27 14:09:19.262,2.511402,5.021776
2025-03-27 14:09:19.779,2.511661,5.021865
2025-03-27 14:09:20.297,2.511153,5.022467
2025-03-27 14:09:20.814,2.511327,5.022668
2025-03-27 14:09:21.332,2.511349,5.022449
2025-03-27 14:09:21.850,2.510829,5.020877
2025-03-27 14:09:22.367,2.510705,5.020667
2025-03-27 14:09:22.885,2.510136,5.0206
2025-03-27 14:09:23.403,2.510597,5.021207
2025-03-27 14:09:23.920,2.510657,5.020745
2025-03-27 14:09:24.438,2.510322,5.019618
2025-03-27 14:09:24.956,2.510138,5.019642
2025-03-27 14:09:25.473,2.509878,5.019453
2025-03-27 14:09:25.991,2.509856,5.018449
2025-03-27 14:09:26.510,2.509687,5.019246
2025-03-27 14:09:27.027,2.509233,5.018585
2025-03-27 14:09:27.545,2.509096,5.018376
2025-03-27 14:09:28.063,2.508977,5.018404
2025-03-27 14:09:28.581,2.509382,5.01752
2025-03-27 14:09:29.098,2.508895,5.017783
2025-03-27 14:09:29.616,2.509027,5.017627
2025-03-27 14:09:30.134,2.509477,5.0181
2025-03-27 14:09:30.652,2.508886,5.017397
2025-03-27 14:09:31.170,2.508667,5.017592
2025-03-27 14:09:31.687,2.508832,5.01697
2025-03-27 14:09:32.205,2.508857,5.017425
2025-03-27 14:09:32.723,2.508857,5.017425
2025-03-27 14:09:32.723,2.508964,5.017215
2025-03-27 14:09:33.241,2.508467,5.017013
2025-03-27 14:09:33.758,2.50851,5.017367
2025-03-27 14:09:34.276,2.508338,5.016067
2025-03-27 14:09:34.794,2.508107,5.015663
2025-03-27 14:09:35.311,2.507805,5.015887
2025-03-27 14:09:35.829,2.508118,5.015887
2025-03-27 14:09:36.346,2.507886,5.015906
2025-03-27 14:09:36.864,2.507758,5.015479
2025-03-27 14:09:37.382,2.508033,5.015987
2025-03-27 14:09:37.900,2.507917,5.016274
2025-03-27 14:09:38.418,2.508107,5.015093
2025-03-27 14:09:38.935,2.508347,5.015399
2025-03-27 14:09:39.453,2.507819,5.015429
2025-03-27 14:09:39.971,2.50772,5.01491
2025-03-27 14:09:40.488,2.507926,5.015084
2025-03-27 14:09:41.007,2.507391,5.01403
2025-03-27 14:09:41.524,2.507085,5.014516
2025-03-27 14:09:42.042,2.50772,5.0148
2025-03-27 14:09:42.560,2.507376,5.014318
2025-03-27 14:09:43.077,2.506637,5.013571
2025-03-27 14:09:43.595,2.506926,5.013715
2025-03-27 14:09:44.113,2.506668,5.013364
2025-03-27 14:09:44.630,2.507156,5.012926
2025-03-27 14:09:45.148,2.506454,5.012208
2025-03-27 14:09:45.666,2.505985,5.011462
2025-03-27 14:09:46.183,2.506254,5.011095
2025-03-27 14:09:46.701,2.505914,5.011013
2025-03-27 14:09:47.218,2.505914,5.011013
2025-03-27 14:09:47.218,2.505667,5.010862
2025-03-27 14:09:47.737,2.505643,5.011747
2025-03-27 14:09:48.254,2.505273,5.011352
2025-03-27 14:09:48.772,2.505948,5.010231
2025-03-27 14:09:49.290,2.505291,5.010309
2025-03-27 14:09:49.807,2.505336,5.010544
2025-03-27 14:09:50.325,2.504989,5.010028
2025-03-27 14:09:50.842,2.505141,5.009297
2025-03-27 14:09:51.361,2.504712,5.009458
2025-03-27 14:09:51.878,2.504853,5.010427
2025-03-27 14:09:52.396,2.505105,5.009809
2025-03-27 14:09:52.914,2.504635,5.009086
2025-03-27 14:09:53.431,2.504267,5.008648
2025-03-27 14:09:53.950,2.504443,5.008783
2025-03-27 14:09:54.467,2.504378,5.008675
2025-03-27 14:09:54.985,2.503898,5.007944
2025-03-27 14:09:55.503,2.504053,5.00816
2025-03-27 14:09:56.021,2.504174,5.007953
2025-03-27 14:09:56.538,2.504065,5.007885
2025-03-27 14:09:57.056,2.503633,5.006365
2025-03-27 14:09:57.574,2.50351,5.006674
2025-03-27 14:09:58.092,2.50318,5.005128
2025-03-27 14:09:58.609,2.503049,5.005598
2025-03-27 14:09:59.126,2.50323,5.006334
2025-03-27 14:09:59.645,2.503082,5.006018
2025-03-27 14:10:00.162,2.503185,5.006093
2025-03-27 14:10:00.680,2.502816,5.005091
2025-03-27 14:10:01.198,2.502545,5.004435
2025-03-27 14:10:01.716,2.502545,5.004435
2025-03-27 14:10:01.716,2.502814,5.005407
2025-03-27 14:10:02.233,2.502595,5.004471
2025-03-27 14:10:02.751,2.502548,5.004496
2025-03-27 14:10:03.269,2.501864,5.003855
2025-03-27 14:10:03.786,2.501967,5.003783
2025-03-27 14:10:04.304,2.502003,5.003462
2025-03-27 14:10:04.822,2.501864,5.003408
2025-03-27 14:10:05.340,2.501786,5.003433
2025-03-27 14:10:05.858,2.502078,5.003481
2025-03-27 14:10:06.375,2.501683,5.002808
2025-03-27 14:10:06.893,2.501573,5.003479
2025-03-27 14:10:07.411,2.501291,5.002487
2025-03-27 14:10:07.929,2.501235,5.002393
2025-03-27 14:10:08.446,2.501297,5.002458
2025-03-27 14:10:08.964,2.501562,5.002582
2025-03-27 14:10:09.482,2.501255,5.001525
2025-03-27 14:10:09.999,2.500966,5.001189
2025-03-27 14:10:10.517,2.500596,5.0009
2025-03-27 14:10:11.035,2.500521,5.000884
2025-03-27 14:10:11.553,2.500548,5.000371
2025-03-27 14:10:12.071,2.50066,5.00128
2025-03-27 14:10:12.588,2.50054,5.000869
2025-03-27 14:10:13.106,2.500701,5.000694
2025-03-27 14:10:13.623,2.500517,5.000559
2025-03-27 14:10:14.141,2.50047,5.000456
2025-03-27 14:10:14.659,2.500541,5.000357
2025-03-27 14:10:15.177,2.499767,4.999151
2025-03-27 14:10:15.695,2.500047,4.9995
2025-03-27 14:10:16.212,2.499936,4.99951
2025-03-27 14:10:16.731,2.499936,4.99951
2025-03-27 14:10:16.731,2.50006,4.999829
2025-03-27 14:10:17.248,2.499342,4.999412
2025-03-27 14:10:17.766,2.499479,4.998669
2025-03-27 14:10:18.285,2.49949,4.999054
2025-03-27 14:10:18.802,2.499052,4.997473
2025-03-27 14:10:19.320,2.499214,4.998225
2025-03-27 14:10:19.837,2.499301,4.997616
2025-03-27 14:10:20.355,2.499167,4.997352
2025-03-27 14:10:20.872,2.49916,4.997249
2025-03-27 14:10:21.389,2.498608,4.997334
2025-03-27 14:10:21.907,2.49826,4.996545
2025-03-27 14:10:22.425,2.497837,4.996451
2025-03-27 14:10:22.943,2.498022,4.996123
2025-03-27 14:10:23.460,2.498576,4.995527
2025-03-27 14:10:23.978,2.49775,4.996378
2025-03-27 14:10:24.496,2.497912,4.99535
2025-03-27 14:10:25.013,2.498279,4.995634
2025-03-27 14:10:25.532,2.49792,4.996027
2025-03-27 14:10:26.049,2.497563,4.99514
2025-03-27 14:10:26.567,2.49763,4.994629
2025-03-27 14:10:27.085,2.498003,4.99601
2025-03-27 14:10:27.602,2.498144,4.995995
2025-03-27 14:10:28.121,2.49807,4.995472
2025-03-27 14:10:28.639,2.497882,4.995136
2025-03-27 14:10:29.156,2.497921,4.995258
2025-03-27 14:10:29.674,2.498129,4.994794
2025-03-27 14:10:30.192,2.497158,4.994483
2025-03-27 14:10:30.710,2.497689,4.994452
2025-03-27 14:10:31.227,2.497689,4.994452
2025-03-27 14:10:31.227,2.497177,4.994196
2025-03-27 14:10:31.745,2.496959,4.99406
2025-03-27 14:10:32.263,2.496582,4.993382
2025-03-27 14:10:32.780,2.496979,4.993644
2025-03-27 14:10:33.298,2.496562,4.992879
2025-03-27 14:10:33.816,2.496615,4.992645
2025-03-27 14:10:34.334,2.49667,4.993575
2025-03-27 14:10:34.851,2.49665,4.992149
2025-03-27 14:10:35.369,2.496672,4.992906
2025-03-27 14:10:35.886,2.496283,4.991862
2025-03-27 14:10:36.404,2.496102,4.991591
2025-03-27 14:10:36.923,2.495978,4.991635
2025-03-27 14:10:37.440,2.49567,4.990826
2025-03-27 14:10:37.958,2.495903,4.992031
2025-03-27 14:10:38.476,2.495547,4.990407
2025-03-27 14:10:38.994,2.495645,4.990475
2025-03-27 14:10:39.511,2.495577,4.990462
2025-03-27 14:10:40.029,2.495865,4.991006
2025-03-27 14:10:40.547,2.495225,4.98974
2025-03-27 14:10:41.064,2.495476,4.990384
2025-03-27 14:10:41.582,2.4951,4.989743
2025-03-27 14:10:42.100,2.494586,4.988922
2025-03-27 14:10:42.617,2.494746,4.988855
2025-03-27 14:10:43.135,2.494292,4.988232
2025-03-27 14:10:43.653,2.494778,4.988599
2025-03-27 14:10:44.171,2.494422,4.988698
2025-03-27 14:10:44.688,2.49462,4.987655
2025-03-27 14:10:45.206,2.494287,4.988121
2025-03-27 14:10:45.724,2.494287,4.988121
2025-03-27 14:10:45.724,2.494254,4.988585
2025-03-27 14:10:46.242,2.494469,4.987515
2025-03-27 14:10:46.759,2.493917,4.987485
2025-03-27 14:10:47.277,2.493927,4.987153
2025-03-27 14:10:47.795,2.494319,4.987527
2025-03-27 14:10:48.312,2.493802,4.98733
2025-03-27 14:10:48.831,2.493629,4.986887
2025-03-27 14:10:49.349,2.493339,4.985722
2025-03-27 14:10:49.865,2.493011,4.985785
2025-03-27 14:10:50.383,2.493058,4.985295
2025-03-27 14:10:50.901,2.493033,4.986668
2025-03-27 14:10:51.419,2.493146,4.985948
2025-03-27 14:10:51.937,2.493109,4.985562
2025-03-27 14:10:52.454,2.493003,4.985779
2025-03-27 14:10:52.972,2.493078,4.98542
2025-03-27 14:10:53.490,2.492584,4.984487
2025-03-27 14:10:54.007,2.492481,4.983931
2025-03-27 14:10:54.525,2.491982,4.98252
2025-03-27 14:10:55.042,2.491781,4.984307
2025-03-27 14:10:55.560,2.492404,4.984431
2025-03-27 14:10:56.078,2.492161,4.984211
2025-03-27 14:10:56.596,2.492207,4.983385
2025-03-27 14:10:57.113,2.49204,4.982925
2025-03-27 14:10:57.631,2.491509,4.983471
2025-03-27 14:10:58.149,2.491348,4.983133
2025-03-27 14:10:58.667,2.491576,4.983083
2025-03-27 14:10:59.185,2.491551,4.982934
2025-03-27 14:10:59.702,2.49157,4.981942
2025-03-27 14:11:00.220,2.49157,4.981942
2025-03-27 14:11:00.220,2.490721,4.981317
2025-03-27 14:11:00.738,2.49101,4.981077
2025-03-27 14:11:01.256,2.490352,4.981215
2025-03-27 14:11:01.773,2.491064,4.981702
2025-03-27 14:11:02.291,2.490913,4.981555
2025-03-27 14:11:02.808,2.490562,4.980762
2025-03-27 14:11:03.326,2.490352,4.980371
2025-03-27 14:11:03.843,2.490663,4.980391
2025-03-27 14:11:04.361,2.489746,4.978539
2025-03-27 14:11:04.879,2.48956,4.979806
2025-03-27 14:11:05.397,2.490151,4.979706
2025-03-27 14:11:05.915,2.489649,4.979325
2025-03-27 14:11:06.433,2.489505,4.979189
2025-03-27 14:11:06.950,2.490134,4.978943
2025-03-27 14:11:07.468,2.489805,4.978761
2025-03-27 14:11:07.986,2.48957,4.978855
2025-03-27 14:11:08.504,2.489267,4.978034
2025-03-27 14:11:09.021,2.489024,4.97769
2025-03-27 14:11:09.539,2.489206,4.97781
2025-03-27 14:11:10.056,2.48911,4.977379
2025-03-27 14:11:10.574,2.488915,4.977361
2025-03-27 14:11:11.092,2.488574,4.976771
2025-03-27 14:11:11.610,2.488751,4.976046
2025-03-27 14:11:12.128,2.488628,4.977001
2025-03-27 14:11:12.645,2.488281,4.976621
2025-03-27 14:11:13.163,2.488751,4.976455
2025-03-27 14:11:13.680,2.488477,4.976695
2025-03-27 14:11:14.199,2.488601,4.97717
2025-03-27 14:11:14.716,2.488601,4.97717
2025-03-27 14:11:14.716,2.488364,4.975972
2025-03-27 14:11:15.234,2.48843,4.976312
2025-03-27 14:11:15.752,2.488029,4.975692
2025-03-27 14:11:16.270,2.487852,4.974524
2025-03-27 14:11:16.787,2.487368,4.974791
2025-03-27 14:11:17.304,2.487476,4.974485
2025-03-27 14:11:17.822,2.487359,4.975104
2025-03-27 14:11:18.340,2.487433,4.974509
2025-03-27 14:11:18.858,2.487846,4.974681
2025-03-27 14:11:19.376,2.487629,4.975673
2025-03-27 14:11:19.894,2.487522,4.975388
2025-03-27 14:11:20.411,2.487509,4.974568
2025-03-27 14:11:20.929,2.486707,4.973979
2025-03-27 14:11:21.446,2.486669,4.973719
2025-03-27 14:11:21.964,2.486708,4.9729
2025-03-27 14:11:22.482,2.486838,4.972579
2025-03-27 14:11:22.999,2.486648,4.972294
2025-03-27 14:11:23.516,2.486237,4.972839
2025-03-27 14:11:24.035,2.48642,4.972885
2025-03-27 14:11:24.553,2.486344,4.972412
2025-03-27 14:11:25.071,2.486197,4.972305
2025-03-27 14:11:25.588,2.486169,4.97115
2025-03-27 14:11:26.106,2.485667,4.971115
2025-03-27 14:11:26.623,2.485922,4.971211
2025-03-27 14:11:27.141,2.485798,4.971257
2025-03-27 14:11:27.660,2.485668,4.970945
2025-03-27 14:11:28.177,2.485394,4.970596
2025-03-27 14:11:28.695,2.485716,4.970955
2025-03-27 14:11:29.212,2.485609,4.969574
2025-03-27 14:11:29.731,2.485609,4.969574
2025-03-27 14:11:29.731,2.484549,4.968659
2025-03-27 14:11:30.248,2.485019,4.970054
2025-03-27 14:11:30.766,2.485042,4.970194
2025-03-27 14:11:31.284,2.484416,4.969392
2025-03-27 14:11:31.801,2.484465,4.96928
2025-03-27 14:11:32.319,2.484519,4.968475
2025-03-27 14:11:32.836,2.484441,4.968163
2025-03-27 14:11:33.354,2.483712,4.967826
2025-03-27 14:11:33.872,2.483935,4.968096
2025-03-27 14:11:34.389,2.483529,4.967446
2025-03-27 14:11:34.907,2.484004,4.966751
2025-03-27 14:11:35.425,2.484073,4.967448
2025-03-27 14:11:35.943,2.483437,4.965895
2025-03-27 14:11:36.461,2.483483,4.966748
2025-03-27 14:11:36.979,2.483364,4.966835
2025-03-27 14:11:37.496,2.483431,4.965649
2025-03-27 14:11:38.013,2.482689,4.965337
2025-03-27 14:11:38.531,2.482436,4.965254
2025-03-27 14:11:39.049,2.482936,4.964593
2025-03-27 14:11:39.566,2.482732,4.965561
2025-03-27 14:11:40.085,2.482524,4.96515
2025-03-27 14:11:40.602,2.482787,4.964512
2025-03-27 14:11:41.120,2.482527,4.964639
2025-03-27 14:11:41.638,2.48259,4.965254
2025-03-27 14:11:42.155,2.48234,4.964265
2025-03-27 14:11:42.673,2.482088,4.964247
2025-03-27 14:11:43.190,2.481927,4.963056
2025-03-27 14:11:43.709,2.481781,4.963615
2025-03-27 14:11:44.226,2.481781,4.963615
2025-03-27 14:11:44.226,2.481939,4.963887
2025-03-27 14:11:44.744,2.481963,4.963213
2025-03-27 14:11:45.261,2.481865,4.962082
2025-03-27 14:11:45.779,2.481578,4.962718
2025-03-27 14:11:46.298,2.481577,4.962575
2025-03-27 14:11:46.814,2.481868,4.963629
2025-03-27 14:11:47.332,2.481501,4.961856
2025-03-27 14:11:47.850,2.480703,4.961768
2025-03-27 14:11:48.368,2.480963,4.960881
2025-03-27 14:11:48.885,2.480957,4.961526
2025-03-27 14:11:49.403,2.480651,4.961792
2025-03-27 14:11:49.921,2.480556,4.960236
2025-03-27 14:11:50.439,2.480315,4.960676
2025-03-27 14:11:50.957,2.480707,4.960102
2025-03-27 14:11:51.475,2.480042,4.95978
2025-03-27 14:11:51.992,2.480134,4.960377
2025-03-27 14:11:52.510,2.479458,4.959328
2025-03-27 14:11:53.028,2.4799,4.959355
2025-03-27 14:11:53.546,2.479895,4.958477
2025-03-27 14:11:54.064,2.47973,4.959272
2025-03-27 14:11:54.582,2.479752,4.95912
2025-03-27 14:11:55.099,2.479812,4.959815
2025-03-27 14:11:55.616,2.479563,4.958687
2025-03-27 14:11:56.135,2.47923,4.958364
2025-03-27 14:11:56.653,2.479174,4.957613
2025-03-27 14:11:57.170,2.479391,4.958041
2025-03-27 14:11:57.688,2.479272,4.958128
2025-03-27 14:11:58.205,2.478674,4.957705
2025-03-27 14:11:58.724,2.478674,4.957705
2025-03-27 14:11:58.724,2.478918,4.957616
2025-03-27 14:11:59.241,2.478748,4.957155
2025-03-27 14:11:59.758,2.478667,4.956555
2025-03-27 14:12:00.276,2.478354,4.956008
2025-03-27 14:12:00.794,2.478522,4.956233
2025-03-27 14:12:01.311,2.478592,4.956459
2025-03-27 14:12:01.830,2.478,4.955607
2025-03-27 14:12:02.348,2.478035,4.955657
2025-03-27 14:12:02.865,2.477745,4.955562
2025-03-27 14:12:03.382,2.477947,4.954506
2025-03-27 14:12:03.900,2.477416,4.955007
2025-03-27 14:12:04.418,2.477512,4.954067
2025-03-27 14:12:04.936,2.477132,4.954772
2025-03-27 14:12:05.454,2.477402,4.954257
2025-03-27 14:12:05.972,2.477344,4.953191
2025-03-27 14:12:06.489,2.47721,4.954071
2025-03-27 14:12:07.007,2.477232,4.953616
2025-03-27 14:12:07.524,2.476939,4.954171
2025-03-27 14:12:08.042,2.476903,4.954354
2025-03-27 14:12:08.560,2.476488,4.952795
2025-03-27 14:12:09.078,2.476215,4.953266
2025-03-27 14:12:09.595,2.476692,4.953027
2025-03-27 14:12:10.113,2.476604,4.953007
2025-03-27 14:12:10.631,2.476459,4.951666
2025-03-27 14:12:11.148,2.47634,4.95175
2025-03-27 14:12:11.666,2.475932,4.951467
2025-03-27 14:12:12.184,2.475519,4.951961
2025-03-27 14:12:12.702,2.476241,4.951632
2025-03-27 14:12:13.219,2.476241,4.951632
2025-03-27 14:12:13.219,2.475848,4.95155
2025-03-27 14:12:13.737,2.476001,4.951159
2025-03-27 14:12:14.255,2.475263,4.950671
2025-03-27 14:12:14.773,2.475302,4.950294
2025-03-27 14:12:15.291,2.475152,4.950469
2025-03-27 14:12:15.808,2.475182,4.950122
2025-03-27 14:12:16.327,2.475476,4.949882
2025-03-27 14:12:16.844,2.47522,4.949875
2025-03-27 14:12:17.362,2.475189,4.949453
2025-03-27 14:12:17.879,2.474915,4.949512
2025-03-27 14:12:18.397,2.474668,4.949186
2025-03-27 14:12:18.915,2.474313,4.948239
2025-03-27 14:12:19.434,2.474695,4.949057
2025-03-27 14:12:19.950,2.474931,4.94843
2025-03-27 14:12:20.468,2.474008,4.947863
2025-03-27 14:12:20.986,2.473859,4.946598
2025-03-27 14:12:21.503,2.473553,4.947016
2025-03-27 14:12:22.021,2.473079,4.946635
2025-03-27 14:12:22.540,2.473544,4.945993
2025-03-27 14:12:23.057,2.473439,4.946595
2025-03-27 14:12:23.575,2.473385,4.945981
2025-03-27 14:12:24.093,2.473218,4.945622
2025-03-27 14:12:24.610,2.473266,4.945939
2025-03-27 14:12:25.128,2.472703,4.94556
2025-03-27 14:12:25.645,2.472549,4.94507
2025-03-27 14:12:26.164,2.472964,4.94561
2025-03-27 14:12:26.681,2.472193,4.944876
2025-03-27 14:12:27.199,2.472507,4.944542
2025-03-27 14:12:27.716,2.472507,4.944542
2025-03-27 14:12:27.716,2.472062,4.944027
2025-03-27 14:12:28.234,2.472036,4.943727
2025-03-27 14:12:28.752,2.472171,4.943463
2025-03-27 14:12:29.270,2.472177,4.944241
2025-03-27 14:12:29.787,2.472122,4.944109
2025-03-27 14:12:30.305,2.472464,4.943191
2025-03-27 14:12:30.823,2.471574,4.942431
2025-03-27 14:12:31.341,2.471082,4.941255
2025-03-27 14:12:31.858,2.471034,4.94178
2025-03-27 14:12:32.376,2.471383,4.941633
2025-03-27 14:12:32.893,2.471339,4.941674
2025-03-27 14:12:33.411,2.47075,4.941675
2025-03-27 14:12:33.930,2.471182,4.941592
2025-03-27 14:12:34.447,2.470878,4.940845
2025-03-27 14:12:34.965,2.470678,4.940833
2025-03-27 14:12:35.482,2.47079,4.941429
2025-03-27 14:12:36.001,2.470302,4.94042
2025-03-27 14:12:36.518,2.470385,4.940462
2025-03-27 14:12:37.036,2.470284,4.939601
2025-03-27 14:12:37.553,2.470214,4.939661
2025-03-27 14:12:38.071,2.469836,4.938931
2025-03-27 14:12:38.589,2.469868,4.939928
2025-03-27 14:12:39.107,2.469612,4.938734
2025-03-27 14:12:39.625,2.46955,4.938625
2025-03-27 14:12:40.143,2.469531,4.938686
2025-03-27 14:12:40.660,2.469324,4.93858
2025-03-27 14:12:41.178,2.469347,4.938428
2025-03-27 14:12:41.695,2.469347,4.938232
2025-03-27 14:12:42.213,2.468921,4.93771
2025-03-27 14:12:42.731,2.468921,4.93771
2025-03-27 14:12:42.731,2.469561,4.939682
2025-03-27 14:12:43.248,2.469169,4.938043
2025-03-27 14:12:43.767,2.469079,4.936955
2025-03-27 14:12:44.284,2.468774,4.937586
2025-03-27 14:12:44.802,2.468959,4.937363
2025-03-27 14:12:45.320,2.468435,4.936938
2025-03-27 14:12:45.837,2.46854,4.936628
2025-03-27 14:12:46.355,2.468271,4.935711
2025-03-27 14:12:46.872,2.468392,4.935483
2025-03-27 14:12:47.390,2.467779,4.935427
2025-03-27 14:12:47.908,2.46769,4.935918
2025-03-27 14:12:48.426,2.467887,4.934985
2025-03-27 14:12:48.944,2.467633,4.935156
2025-03-27 14:12:49.461,2.467469,4.934502
2025-03-27 14:12:49.979,2.467686,4.934361
2025-03-27 14:12:50.497,2.467172,4.933681
2025-03-27 14:12:51.014,2.467092,4.934416
2025-03-27 14:12:51.532,2.467299,4.93387
2025-03-27 14:12:52.049,2.467013,4.933999
2025-03-27 14:12:52.567,2.466738,4.932631
2025-03-27 14:12:53.085,2.466968,4.933632
2025-03-27 14:12:53.602,2.466641,4.932911
2025-03-27 14:12:54.121,2.466806,4.932838
2025-03-27 14:12:54.638,2.466393,4.932754
2025-03-27 14:12:55.156,2.466552,4.932889
2025-03-27 14:12:55.673,2.466641,4.932374
2025-03-27 14:12:56.191,2.466429,4.932093
2025-03-27 14:12:56.709,2.466418,4.932068
2025-03-27 14:12:57.227,2.466418,4.932068
2025-03-27 14:12:57.227,2.465746,4.931712
2025-03-27 14:12:57.744,2.465719,4.931386
2025-03-27 14:12:58.262,2.465576,4.930466
2025-03-27 14:12:58.780,2.465622,4.930536
2025-03-27 14:12:59.297,2.465458,4.929674
2025-03-27 14:12:59.815,2.465326,4.92915
2025-03-27 14:13:00.333,2.464972,4.929129
2025-03-27 14:13:00.851,2.464787,4.929316
2025-03-27 14:13:01.368,2.464732,4.928409
2025-03-27 14:13:01.887,2.464431,4.928421
2025-03-27 14:13:02.404,2.464561,4.928244
2025-03-27 14:13:02.921,2.46444,4.92782
2025-03-27 14:13:03.439,2.464555,4.928391
2025-03-27 14:13:03.957,2.464375,4.928431
2025-03-27 14:13:04.475,2.464253,4.927431
2025-03-27 14:13:04.993,2.463959,4.927426
2025-03-27 14:13:05.510,2.463825,4.927221
2025-03-27 14:13:06.029,2.463696,4.927189
2025-03-27 14:13:06.545,2.463735,4.926972
2025-03-27 14:13:07.064,2.46381,4.927365
2025-03-27 14:13:07.581,2.463275,4.926989
2025-03-27 14:13:08.099,2.463176,4.92616
2025-03-27 14:13:08.616,2.462966,4.925844
2025-03-27 14:13:09.135,2.463063,4.92552
2025-03-27 14:13:09.652,2.462732,4.925135
2025-03-27 14:13:10.170,2.462514,4.925087
2025-03-27 14:13:10.688,2.462287,4.924531
2025-03-27 14:13:11.206,2.462267,4.924009
2025-03-27 14:13:11.723,2.462267,4.924009
2025-03-27 14:13:11.723,2.462203,4.923692
2025-03-27 14:13:12.241,2.462111,4.923411
2025-03-27 14:13:12.759,2.461845,4.923777
2025-03-27 14:13:13.277,2.461879,4.923278
2025-03-27 14:13:13.794,2.461503,4.922396
2025-03-27 14:13:14.311,2.461411,4.922651
2025-03-27 14:13:14.829,2.461032,4.921594
2025-03-27 14:13:15.347,2.461308,4.922164
2025-03-27 14:13:15.865,2.460912,4.921238
2025-03-27 14:13:16.383,2.460592,4.920934
2025-03-27 14:13:16.900,2.460484,4.920344
2025-03-27 14:13:17.418,2.460237,4.920261
2025-03-27 14:13:17.935,2.460498,4.920516
2025-03-27 14:13:18.453,2.460004,4.920469
2025-03-27 14:13:18.971,2.459987,4.920732
2025-03-27 14:13:19.489,2.460076,4.920199
2025-03-27 14:13:20.006,2.460236,4.92014
2025-03-27 14:13:20.524,2.460299,4.919049
2025-03-27 14:13:21.042,2.459558,4.919539
2025-03-27 14:13:21.560,2.459882,4.918859
2025-03-27 14:13:22.077,2.459667,4.919347
2025-03-27 14:13:22.595,2.459938,4.919921
2025-03-27 14:13:23.113,2.459638,4.918351
2025-03-27 14:13:23.631,2.459142,4.917989
2025-03-27 14:13:24.148,2.459496,4.917584
2025-03-27 14:13:24.666,2.459061,4.918447
2025-03-27 14:13:25.184,2.459201,4.917567
2025-03-27 14:13:25.702,2.459265,4.917919
2025-03-27 14:13:26.219,2.459265,4.917919
2025-03-27 14:13:26.219,2.458874,4.917375
2025-03-27 14:13:26.737,2.458669,4.916556
2025-03-27 14:13:27.255,2.459021,4.917274
2025-03-27 14:13:27.773,2.458355,4.916488
2025-03-27 14:13:28.291,2.458472,4.9166
2025-03-27 14:13:28.808,2.458144,4.916395
2025-03-27 14:13:29.326,2.457971,4.916301
2025-03-27 14:13:29.844,2.458265,4.915391
2025-03-27 14:13:30.362,2.457909,4.915741
2025-03-27 14:13:30.879,2.458177,4.91599
2025-03-27 14:13:31.397,2.457846,4.915175
