Address,USB0::0x2A8D::0x3702::MY61001265::0::INSTR,
2025-03-27 14:50:24.690,2.259996,5.649189
2025-03-27 14:50:25.208,2.259996,5.649189
2025-03-27 14:50:25.208,2.259523,5.648667
2025-03-27 14:50:25.726,2.259102,5.64822
2025-03-27 14:50:26.243,2.259137,5.646803
2025-03-27 14:50:26.761,2.25876,5.647669
2025-03-27 14:50:27.279,2.258547,5.647103
2025-03-27 14:50:27.796,2.25873,5.645506
2025-03-27 14:50:28.314,2.258157,5.645331
2025-03-27 14:50:28.832,2.258219,5.645967
2025-03-27 14:50:29.350,2.25849,5.644754
2025-03-27 14:50:29.868,2.258165,5.646253
2025-03-27 14:50:30.385,2.258096,5.645318
2025-03-27 14:50:30.903,2.258103,5.645014
2025-03-27 14:50:31.421,2.257701,5.643417
2025-03-27 14:50:31.939,2.257635,5.643955
2025-03-27 14:50:32.457,2.257739,5.642802
2025-03-27 14:50:32.974,2.257775,5.642441
2025-03-27 14:50:33.492,2.257345,5.64271
2025-03-27 14:50:34.010,2.257206,5.642288
2025-03-27 14:50:34.528,2.257192,5.642172
2025-03-27 14:50:35.045,2.257068,5.641623
2025-03-27 14:50:35.563,2.256744,5.642076
2025-03-27 14:50:36.080,2.256549,5.641095
2025-03-27 14:50:36.598,2.256321,5.640726
2025-03-27 14:50:37.116,2.256486,5.641155
2025-03-27 14:50:37.633,2.256539,5.639791
2025-03-27 14:50:38.152,2.256627,5.640763
2025-03-27 14:50:38.669,2.255942,5.640419
2025-03-27 14:50:39.186,2.255815,5.639179
2025-03-27 14:50:39.704,2.255829,5.638797
2025-03-27 14:50:40.223,2.255829,5.638797
2025-03-27 14:50:40.223,2.255645,5.637912
2025-03-27 14:50:40.740,2.255217,5.638775
2025-03-27 14:50:41.258,2.255636,5.637237
2025-03-27 14:50:41.776,2.255467,5.639859
2025-03-27 14:50:42.294,2.255856,5.63938
2025-03-27 14:50:42.811,2.255464,5.638621
2025-03-27 14:50:43.329,2.255105,5.637024
2025-03-27 14:50:43.846,2.254532,5.636558
2025-03-27 14:50:44.365,2.255123,5.637043
2025-03-27 14:50:44.882,2.254918,5.636703
2025-03-27 14:50:45.399,2.254908,5.636755
2025-03-27 14:50:45.917,2.2545,5.635544
2025-03-27 14:50:46.435,2.254516,5.635995
2025-03-27 14:50:46.953,2.253738,5.633656
2025-03-27 14:50:47.471,2.253622,5.633543
2025-03-27 14:50:47.988,2.253417,5.6327
2025-03-27 14:50:48.506,2.253119,5.632495
2025-03-27 14:50:49.024,2.252765,5.63163
2025-03-27 14:50:49.541,2.252678,5.631013
2025-03-27 14:50:50.059,2.252212,5.631714
2025-03-27 14:50:50.577,2.252272,5.629985
2025-03-27 14:50:51.095,2.252532,5.630584
2025-03-27 14:50:51.613,2.251837,5.630275
2025-03-27 14:50:52.131,2.251846,5.63046
2025-03-27 14:50:52.648,2.251683,5.62943
2025-03-27 14:50:53.166,2.251354,5.628561
2025-03-27 14:50:53.684,2.251352,5.628475
2025-03-27 14:50:54.202,2.251371,5.627124
2025-03-27 14:50:54.719,2.251371,5.627124
2025-03-27 14:50:54.719,2.251004,5.626558
2025-03-27 14:50:55.237,2.250625,5.626573
2025-03-27 14:50:55.755,2.250798,5.626316
2025-03-27 14:50:56.272,2.250868,5.626638
2025-03-27 14:50:56.790,2.250453,5.625758
2025-03-27 14:50:57.308,2.250793,5.626724
2025-03-27 14:50:57.826,2.250079,5.625132
2025-03-27 14:50:58.344,2.249804,5.624712
2025-03-27 14:50:58.860,2.24949,5.623984
2025-03-27 14:50:59.379,2.249799,5.624266
2025-03-27 14:50:59.896,2.249775,5.625308
2025-03-27 14:51:00.414,2.249751,5.622682
2025-03-27 14:51:00.932,2.249161,5.623175
2025-03-27 14:51:01.450,2.249326,5.622245
2025-03-27 14:51:01.967,2.248514,5.621469
2025-03-27 14:51:02.485,2.248216,5.621015
2025-03-27 14:51:03.003,2.248201,5.620543
2025-03-27 14:51:03.520,2.248362,5.619586
2025-03-27 14:51:04.039,2.247775,5.619588
2025-03-27 14:51:04.556,2.247837,5.619162
2025-03-27 14:51:05.073,2.247559,5.619106
2025-03-27 14:51:05.592,2.247715,5.618216
2025-03-27 14:51:06.109,2.247675,5.618784
2025-03-27 14:51:06.627,2.247247,5.618414
2025-03-27 14:51:07.145,2.247284,5.617869
2025-03-27 14:51:07.663,2.247075,5.617298
2025-03-27 14:51:08.180,2.247056,5.61756
2025-03-27 14:51:08.698,2.246956,5.617025
2025-03-27 14:51:09.216,2.246956,5.617025
2025-03-27 14:51:09.216,2.24661,5.615372
2025-03-27 14:51:09.734,2.246322,5.615395
2025-03-27 14:51:10.251,2.24624,5.615383
2025-03-27 14:51:10.769,2.245681,5.614508
2025-03-27 14:51:11.287,2.245397,5.614311
2025-03-27 14:51:11.805,2.245515,5.61265
2025-03-27 14:51:12.322,2.245054,5.612845
2025-03-27 14:51:12.840,2.245063,5.611962
2025-03-27 14:51:13.357,2.244437,5.611187
2025-03-27 14:51:13.876,2.244456,5.611575
2025-03-27 14:51:14.394,2.245046,5.611248
2025-03-27 14:51:14.911,2.244623,5.611239
2025-03-27 14:51:15.428,2.244352,5.611229
2025-03-27 14:51:15.947,2.24422,5.611489
2025-03-27 14:51:16.464,2.243793,5.609052
2025-03-27 14:51:16.982,2.244009,5.609573
2025-03-27 14:51:17.499,2.243918,5.608492
2025-03-27 14:51:18.018,2.243565,5.608438
2025-03-27 14:51:18.535,2.243719,5.608439
2025-03-27 14:51:19.052,2.243514,5.607719
2025-03-27 14:51:19.570,2.242604,5.607151
2025-03-27 14:51:20.088,2.242642,5.606033
2025-03-27 14:51:20.605,2.242848,5.606535
2025-03-27 14:51:21.123,2.242191,5.605831
2025-03-27 14:51:21.641,2.242452,5.606454
2025-03-27 14:51:22.159,2.242311,5.606069
2025-03-27 14:51:22.677,2.242299,5.605346
2025-03-27 14:51:23.195,2.241828,5.605146
2025-03-27 14:51:23.712,2.241828,5.605146
2025-03-27 14:51:23.712,2.241774,5.603871
2025-03-27 14:51:24.230,2.241434,5.604648
2025-03-27 14:51:24.748,2.241667,5.603631
2025-03-27 14:51:25.266,2.241287,5.604165
2025-03-27 14:51:25.783,2.241433,5.601965
2025-03-27 14:51:26.301,2.240973,5.602116
2025-03-27 14:51:26.819,2.240899,5.602475
2025-03-27 14:51:27.336,2.241152,5.602659
2025-03-27 14:51:27.854,2.240491,5.60183
2025-03-27 14:51:28.372,2.240528,5.601028
2025-03-27 14:51:28.889,2.240034,5.599698
2025-03-27 14:51:29.407,2.240076,5.599359
2025-03-27 14:51:29.925,2.239779,5.598651
2025-03-27 14:51:30.442,2.239562,5.598444
2025-03-27 14:51:30.960,2.239801,5.599479
2025-03-27 14:51:31.478,2.240044,5.599276
2025-03-27 14:51:31.995,2.239785,5.598927
2025-03-27 14:51:32.514,2.239597,5.598457
2025-03-27 14:51:33.032,2.239669,5.598892
2025-03-27 14:51:33.548,2.23919,5.599145
2025-03-27 14:51:34.066,2.239219,5.598232
2025-03-27 14:51:34.584,2.239477,5.598109
2025-03-27 14:51:35.102,2.239456,5.598475
2025-03-27 14:51:35.620,2.239364,5.597039
2025-03-27 14:51:36.137,2.238636,5.595724
2025-03-27 14:51:36.655,2.238227,5.594861
2025-03-27 14:51:37.173,2.238166,5.595129
2025-03-27 14:51:37.690,2.237868,5.593931
2025-03-27 14:51:38.209,2.237868,5.593931
2025-03-27 14:51:38.209,2.237792,5.593893
2025-03-27 14:51:38.726,2.237582,5.593324
2025-03-27 14:51:39.243,2.237491,5.592754
2025-03-27 14:51:39.762,2.237116,5.593345
2025-03-27 14:51:40.279,2.237429,5.592039
2025-03-27 14:51:40.797,2.237128,5.591964
2025-03-27 14:51:41.315,2.236948,5.591711
2025-03-27 14:51:41.833,2.236333,5.591558
2025-03-27 14:51:42.351,2.236283,5.590342
2025-03-27 14:51:42.869,2.235982,5.590425
2025-03-27 14:51:43.386,2.23598,5.589567
2025-03-27 14:51:43.904,2.236314,5.591043
2025-03-27 14:51:44.421,2.236122,5.589394
2025-03-27 14:51:44.939,2.235879,5.589164
2025-03-27 14:51:45.457,2.235822,5.588416
2025-03-27 14:51:45.975,2.235269,5.588368
2025-03-27 14:51:46.492,2.235646,5.587843
2025-03-27 14:51:47.010,2.235185,5.588579
2025-03-27 14:51:47.527,2.235048,5.587113
2025-03-27 14:51:48.045,2.234622,5.586294
2025-03-27 14:51:48.563,2.234642,5.587207
2025-03-27 14:51:49.081,2.234318,5.5855
2025-03-27 14:51:49.598,2.233888,5.584284
2025-03-27 14:51:50.117,2.233976,5.583447
2025-03-27 14:51:50.634,2.233672,5.583883
2025-03-27 14:51:51.152,2.233259,5.583699
2025-03-27 14:51:51.669,2.234209,5.584043
2025-03-27 14:51:52.187,2.233084,5.581975
2025-03-27 14:51:52.705,2.233047,5.582783
2025-03-27 14:51:53.223,2.233047,5.582783
2025-03-27 14:51:53.223,2.233133,5.581901
2025-03-27 14:51:53.741,2.232952,5.581464
2025-03-27 14:51:54.258,2.232546,5.581344
2025-03-27 14:51:54.776,2.232049,5.580433
2025-03-27 14:51:55.295,2.23217,5.58
2025-03-27 14:51:55.812,2.231734,5.579974
2025-03-27 14:51:56.329,2.231917,5.579461
2025-03-27 14:51:56.847,2.231832,5.57972
2025-03-27 14:51:57.365,2.231745,5.579758
2025-03-27 14:51:57.882,2.231725,5.57856
2025-03-27 14:51:58.400,2.231491,5.578179
2025-03-27 14:51:58.918,2.231082,5.57774
2025-03-27 14:51:59.436,2.230891,5.57674
2025-03-27 14:51:59.954,2.230634,5.577129
2025-03-27 14:52:00.471,2.230523,5.576439
2025-03-27 14:52:00.989,2.230355,5.575386
2025-03-27 14:52:01.507,2.229877,5.574422
2025-03-27 14:52:02.024,2.229597,5.573727
2025-03-27 14:52:02.542,2.229921,5.572651
2025-03-27 14:52:03.059,2.229667,5.572987
2025-03-27 14:52:03.578,2.228883,5.572748
2025-03-27 14:52:04.095,2.228839,5.572095
2025-03-27 14:52:04.613,2.228672,5.570203
2025-03-27 14:52:05.130,2.228312,5.570583
2025-03-27 14:52:05.649,2.2282,5.570416
2025-03-27 14:52:06.166,2.228333,5.571028
2025-03-27 14:52:06.683,2.228532,5.570341
2025-03-27 14:52:07.202,2.227696,5.569176
2025-03-27 14:52:07.720,2.227696,5.569176
2025-03-27 14:52:07.720,2.227585,5.568011
2025-03-27 14:52:08.237,2.227408,5.568098
2025-03-27 14:52:08.755,2.227143,5.567523
2025-03-27 14:52:09.272,2.22672,5.566779
2025-03-27 14:52:09.790,2.22669,5.567111
2025-03-27 14:52:10.308,2.226668,5.566267
2025-03-27 14:52:10.826,2.226865,5.565398
2025-03-27 14:52:11.344,2.226223,5.565618
2025-03-27 14:52:11.861,2.226548,5.565681
2025-03-27 14:52:12.379,2.226468,5.565289
2025-03-27 14:52:12.897,2.226183,5.565917
2025-03-27 14:52:13.415,2.225819,5.564609
2025-03-27 14:52:13.932,2.225287,5.563164
2025-03-27 14:52:14.450,2.225737,5.56445
2025-03-27 14:52:14.967,2.225865,5.564314
2025-03-27 14:52:15.485,2.225389,5.563888
2025-03-27 14:52:16.002,2.225563,5.564258
2025-03-27 14:52:16.521,2.224947,5.561955
2025-03-27 14:52:17.038,2.225367,5.562973
2025-03-27 14:52:17.556,2.22503,5.561383
2025-03-27 14:52:18.074,2.224789,5.561093
2025-03-27 14:52:18.592,2.224328,5.5608
2025-03-27 14:52:19.110,2.224039,5.559767
2025-03-27 14:52:19.627,2.223732,5.560761
2025-03-27 14:52:20.144,2.223821,5.559654
2025-03-27 14:52:20.663,2.22371,5.558166
2025-03-27 14:52:21.180,2.223165,5.557613
2025-03-27 14:52:21.698,2.222953,5.557368
2025-03-27 14:52:22.215,2.222953,5.557368
2025-03-27 14:52:22.216,2.222706,5.556017
2025-03-27 14:52:22.734,2.222755,5.556433
2025-03-27 14:52:23.251,2.223343,5.556187
2025-03-27 14:52:23.769,2.222386,5.557466
2025-03-27 14:52:24.286,2.223004,5.555471
2025-03-27 14:52:24.804,2.222513,5.556258
2025-03-27 14:52:25.322,2.222553,5.556312
2025-03-27 14:52:25.839,2.222485,5.554534
2025-03-27 14:52:26.357,2.221973,5.554552
2025-03-27 14:52:26.875,2.221976,5.554856
2025-03-27 14:52:27.393,2.221537,5.55364
2025-03-27 14:52:27.910,2.221543,5.554207
2025-03-27 14:52:28.428,2.221538,5.554175
2025-03-27 14:52:28.946,2.221364,5.553214
2025-03-27 14:52:29.464,2.220847,5.552842
2025-03-27 14:52:29.982,2.22101,5.552784
2025-03-27 14:52:30.499,2.221209,5.552598
2025-03-27 14:52:31.017,2.220712,5.55245
2025-03-27 14:52:31.535,2.220663,5.551351
2025-03-27 14:52:32.053,2.220202,5.550875
2025-03-27 14:52:32.570,2.220314,5.550735
2025-03-27 14:52:33.088,2.220018,5.550014
2025-03-27 14:52:33.605,2.219535,5.548751
2025-03-27 14:52:34.124,2.21957,5.549627
2025-03-27 14:52:34.641,2.219692,5.549181
2025-03-27 14:52:35.159,2.219512,5.548822
2025-03-27 14:52:35.677,2.219304,5.548844
2025-03-27 14:52:36.195,2.219389,5.548518
2025-03-27 14:52:36.712,2.219389,5.548518
2025-03-27 14:52:36.712,2.219129,5.547243
2025-03-27 14:52:37.230,2.219439,5.547671
2025-03-27 14:52:37.747,2.218557,5.548249
2025-03-27 14:52:38.266,2.21903,5.546111
2025-03-27 14:52:38.783,2.218263,5.545831
2025-03-27 14:52:39.300,2.218451,5.545581
2025-03-27 14:52:39.819,2.218448,5.546278
2025-03-27 14:52:40.336,2.218082,5.545375
2025-03-27 14:52:40.854,2.218022,5.544857
2025-03-27 14:52:41.371,2.217675,5.543725
2025-03-27 14:52:41.889,2.217559,5.544156
2025-03-27 14:52:42.407,2.21755,5.543992
2025-03-27 14:52:42.924,2.217178,5.542665
2025-03-27 14:52:43.443,2.217304,5.541799
2025-03-27 14:52:43.961,2.216879,5.541867
2025-03-27 14:52:44.478,2.217156,5.541111
2025-03-27 14:52:44.996,2.216361,5.540359
2025-03-27 14:52:45.513,2.216242,5.540511
2025-03-27 14:52:46.031,2.216168,5.539898
2025-03-27 14:52:46.549,2.215774,5.538657
2025-03-27 14:52:47.067,2.215681,5.538942
2025-03-27 14:52:47.584,2.215941,5.538777
2025-03-27 14:52:48.103,2.215441,5.538744
2025-03-27 14:52:48.621,2.2156,5.538439
2025-03-27 14:52:49.138,2.215354,5.53757
2025-03-27 14:52:49.656,2.214855,5.537055
2025-03-27 14:52:50.173,2.215035,5.536965
2025-03-27 14:52:50.691,2.215133,5.535414
2025-03-27 14:52:51.209,2.215133,5.535414
2025-03-27 14:52:51.209,2.214594,5.535632
2025-03-27 14:52:51.727,2.214346,5.535494
2025-03-27 14:52:52.244,2.214428,5.536211
2025-03-27 14:52:52.763,2.21415,5.535224
2025-03-27 14:52:53.279,2.214056,5.534932
2025-03-27 14:52:53.798,2.213834,5.535273
2025-03-27 14:52:54.316,2.213899,5.534094
2025-03-27 14:52:54.833,2.213659,5.533301
2025-03-27 14:52:55.351,2.213609,5.533677
2025-03-27 14:52:55.869,2.213346,5.533484
2025-03-27 14:52:56.386,2.213162,5.532485
2025-03-27 14:52:56.904,2.21296,5.531946
2025-03-27 14:52:57.423,2.212929,5.531343
2025-03-27 14:52:57.939,2.212787,5.531852
2025-03-27 14:52:58.457,2.212322,5.532074
2025-03-27 14:52:58.975,2.212609,5.53055
2025-03-27 14:52:59.492,2.211971,5.529236
2025-03-27 14:53:00.010,2.212113,5.529241
2025-03-27 14:53:00.529,2.212388,5.530062
2025-03-27 14:53:01.046,2.21209,5.528932
2025-03-27 14:53:01.564,2.211276,5.527666
2025-03-27 14:53:02.081,2.211527,5.528065
2025-03-27 14:53:02.599,2.211613,5.526856
2025-03-27 14:53:03.117,2.211033,5.526959
2025-03-27 14:53:03.635,2.210547,5.526306
2025-03-27 14:53:04.152,2.210754,5.527004
2025-03-27 14:53:04.670,2.211046,5.524706
2025-03-27 14:53:05.188,2.210279,5.524489
2025-03-27 14:53:05.706,2.20985,5.524559
2025-03-27 14:53:06.224,2.20985,5.524559
2025-03-27 14:53:06.224,2.209552,5.524052
2025-03-27 14:53:06.741,2.20989,5.523607
2025-03-27 14:53:07.259,2.209674,5.524154
2025-03-27 14:53:07.776,2.209801,5.523342
2025-03-27 14:53:08.294,2.209174,5.522813
2025-03-27 14:53:08.813,2.209353,5.522373
2025-03-27 14:53:09.330,2.2093,5.522925
2025-03-27 14:53:09.848,2.208783,5.5227
2025-03-27 14:53:10.365,2.208978,5.520885
2025-03-27 14:53:10.885,2.208555,5.520951
2025-03-27 14:53:11.401,2.207857,5.519271
2025-03-27 14:53:11.919,2.207991,5.520061
2025-03-27 14:53:12.437,2.208004,5.51984
2025-03-27 14:53:12.954,2.207341,5.518375
2025-03-27 14:53:13.472,2.207659,5.518024
2025-03-27 14:53:13.989,2.207937,5.519295
2025-03-27 14:53:14.507,2.207428,5.51792
2025-03-27 14:53:15.025,2.20732,5.518706
2025-03-27 14:53:15.543,2.206976,5.517611
2025-03-27 14:53:16.060,2.207082,5.517746
2025-03-27 14:53:16.578,2.207381,5.517144
2025-03-27 14:53:17.096,2.206788,5.517123
2025-03-27 14:53:17.614,2.206722,5.516326
2025-03-27 14:53:18.131,2.206469,5.515292
2025-03-27 14:53:18.649,2.206154,5.515552
2025-03-27 14:53:19.167,2.206054,5.514516
2025-03-27 14:53:19.685,2.206342,5.515102
2025-03-27 14:53:20.202,2.206245,5.514411
2025-03-27 14:53:20.720,2.206245,5.514411
2025-03-27 14:53:20.720,2.205248,5.514176
2025-03-27 14:53:21.238,2.205408,5.513773
2025-03-27 14:53:21.755,2.205498,5.514836
2025-03-27 14:53:22.273,2.20551,5.512909
2025-03-27 14:53:22.791,2.205292,5.511858
2025-03-27 14:53:23.308,2.204499,5.511927
2025-03-27 14:53:23.826,2.20436,5.510628
2025-03-27 14:53:24.344,2.204813,5.510283
2025-03-27 14:53:24.861,2.204126,5.510099
2025-03-27 14:53:25.379,2.204131,5.50905
2025-03-27 14:53:25.898,2.204092,5.509018
2025-03-27 14:53:26.416,2.203569,5.508908
2025-03-27 14:53:26.933,2.203635,5.508593
2025-03-27 14:53:27.450,2.203282,5.508115
2025-03-27 14:53:27.969,2.203251,5.507963
2025-03-27 14:53:28.486,2.203598,5.506909
2025-03-27 14:53:29.003,2.203186,5.506971
2025-03-27 14:53:29.521,2.203152,5.507031
2025-03-27 14:53:30.039,2.202823,5.505425
2025-03-27 14:53:30.557,2.20215,5.505353
2025-03-27 14:53:31.074,2.202224,5.504926
2025-03-27 14:53:31.592,2.202117,5.504963
2025-03-27 14:53:32.110,2.202067,5.505105
2025-03-27 14:53:32.628,2.201768,5.502326
2025-03-27 14:53:33.145,2.201241,5.502196
2025-03-27 14:53:33.663,2.200437,5.501287
2025-03-27 14:53:34.181,2.201208,5.501667
2025-03-27 14:53:34.698,2.200604,5.500597
2025-03-27 14:53:35.216,2.200604,5.500597
2025-03-27 14:53:35.216,2.200969,5.501243
2025-03-27 14:53:35.733,2.200793,5.501837
2025-03-27 14:53:36.251,2.200395,5.500728
2025-03-27 14:53:36.769,2.199907,5.499005
2025-03-27 14:53:37.288,2.199556,5.497962
2025-03-27 14:53:37.805,2.199621,5.49865
2025-03-27 14:53:38.323,2.199332,5.498316
2025-03-27 14:53:38.840,2.199836,5.497164
2025-03-27 14:53:39.359,2.198968,5.497134
2025-03-27 14:53:39.876,2.199243,5.495732
2025-03-27 14:53:40.393,2.198191,5.495722
2025-03-27 14:53:40.912,2.198351,5.494477
2025-03-27 14:53:41.429,2.197797,5.494034
2025-03-27 14:53:41.947,2.197782,5.493899
2025-03-27 14:53:42.465,2.197789,5.493569
2025-03-27 14:53:42.983,2.197416,5.492896
2025-03-27 14:53:43.501,2.197534,5.492645
2025-03-27 14:53:44.019,2.197092,5.491912
2025-03-27 14:53:44.536,2.196837,5.490863
2025-03-27 14:53:45.054,2.196469,5.491539
2025-03-27 14:53:45.572,2.19639,5.490647
2025-03-27 14:53:46.089,2.196261,5.489764
2025-03-27 14:53:46.607,2.195996,5.49009
2025-03-27 14:53:47.125,2.1961,5.488317
2025-03-27 14:53:47.642,2.195462,5.488691
2025-03-27 14:53:48.160,2.195509,5.488364
2025-03-27 14:53:48.678,2.19547,5.487323
2025-03-27 14:53:49.195,2.194775,5.487017
2025-03-27 14:53:49.713,2.194775,5.487017
2025-03-27 14:53:49.713,2.194746,5.486799
2025-03-27 14:53:50.231,2.194653,5.485983
2025-03-27 14:53:50.748,2.194568,5.485138
2025-03-27 14:53:51.267,2.194221,5.484579
2025-03-27 14:53:51.784,2.193984,5.483577
2025-03-27 14:53:52.302,2.193512,5.483146
2025-03-27 14:53:52.820,2.193241,5.483271
2025-03-27 14:53:53.337,2.193602,5.483181
2025-03-27 14:53:53.856,2.193485,5.482493
2025-03-27 14:53:54.373,2.193607,5.481893
2025-03-27 14:53:54.890,2.193256,5.482121
2025-03-27 14:53:55.409,2.192627,5.48146
2025-03-27 14:53:55.927,2.192098,5.480245
2025-03-27 14:53:57.786,2.191868,5.479277
2025-03-27 14:53:58.270,2.191868,5.479277
2025-03-27 14:53:58.270,2.191868,5.479277
2025-03-27 14:53:58.270,2.191868,5.479277
2025-03-27 14:53:58.270,2.191412,5.478726
2025-03-27 14:53:58.791,2.191542,5.477878
2025-03-27 14:53:59.305,2.191271,5.478176
2025-03-27 14:53:59.822,2.191198,5.47712
2025-03-27 14:54:00.341,2.190795,5.477338
2025-03-27 14:54:00.858,2.190859,5.477181
2025-03-27 14:54:01.376,2.190842,5.476404
2025-03-27 14:54:01.893,2.190382,5.475314
2025-03-27 14:54:02.411,2.19039,5.474695
2025-03-27 14:54:02.929,2.190284,5.475469
2025-03-27 14:54:03.446,2.190055,5.475158
2025-03-27 14:54:03.964,2.189886,5.473011
2025-03-27 14:54:04.482,2.189624,5.47332
2025-03-27 14:54:05.000,2.189116,5.472461
2025-03-27 14:54:05.518,2.189445,5.472965
2025-03-27 14:54:06.035,2.189153,5.472343
2025-03-27 14:54:06.553,2.188408,5.471076
2025-03-27 14:54:07.071,2.188474,5.471194
2025-03-27 14:54:07.589,2.188308,5.470246
2025-03-27 14:54:08.106,2.187944,5.470311
2025-03-27 14:54:08.624,2.187917,5.469393
2025-03-27 14:54:09.141,2.187437,5.46765
2025-03-27 14:54:09.659,2.18704,5.467403
2025-03-27 14:54:10.177,2.187021,5.466659
2025-03-27 14:54:10.694,2.187413,5.466942
2025-03-27 14:54:11.212,2.187413,5.466942
2025-03-27 14:54:11.212,2.186582,5.466414
2025-03-27 14:54:11.730,2.186425,5.466875
2025-03-27 14:54:12.247,2.186308,5.465713
2025-03-27 14:54:12.765,2.186115,5.464139
2025-03-27 14:54:13.283,2.185801,5.463685
2025-03-27 14:54:13.800,2.185661,5.463591
2025-03-27 14:54:14.318,2.185545,5.463088
2025-03-27 14:54:14.837,2.185105,5.462412
2025-03-27 14:54:15.354,2.185186,5.463075
2025-03-27 14:54:15.872,2.18504,5.46225
2025-03-27 14:54:16.390,2.184423,5.460565
2025-03-27 14:54:16.907,2.184691,5.461748
2025-03-27 14:54:17.424,2.184568,5.461661
2025-03-27 14:54:17.942,2.184306,5.460657
2025-03-27 14:54:18.461,2.18421,5.459891
2025-03-27 14:54:18.978,2.184042,5.458634
2025-03-27 14:54:19.495,2.184081,5.459219
2025-03-27 14:54:20.014,2.183438,5.45831
2025-03-27 14:54:20.531,2.18278,5.456722
2025-03-27 14:54:21.049,2.182645,5.457288
2025-03-27 14:54:21.567,2.183216,5.456597
2025-03-27 14:54:22.085,2.182834,5.456107
2025-03-27 14:54:22.602,2.182499,5.455447
2025-03-27 14:54:23.120,2.182157,5.455532
2025-03-27 14:54:23.637,2.181427,5.453999
2025-03-27 14:54:24.155,2.181751,5.453679
2025-03-27 14:54:24.673,2.181745,5.454036
2025-03-27 14:54:25.191,2.181786,5.454449
2025-03-27 14:54:25.709,2.181786,5.454449
2025-03-27 14:54:25.709,2.181904,5.453152
2025-03-27 14:54:26.226,2.181519,5.453221
2025-03-27 14:54:26.743,2.180824,5.451964
2025-03-27 14:54:27.261,2.181293,5.451634
2025-03-27 14:54:27.779,2.180319,5.451203
2025-03-27 14:54:28.297,2.17997,5.450171
2025-03-27 14:54:28.814,2.180314,5.450187
2025-03-27 14:54:29.332,2.17948,5.448449
2025-03-27 14:54:29.850,2.179529,5.449058
2025-03-27 14:54:30.368,2.179033,5.448231
2025-03-27 14:54:30.886,2.179272,5.447814
2025-03-27 14:54:31.403,2.178907,5.447724
2025-03-27 14:54:31.922,2.17897,5.446774
2025-03-27 14:54:32.439,2.178619,5.44603
2025-03-27 14:54:32.956,2.178286,5.445083
2025-03-27 14:54:33.474,2.177973,5.444393
2025-03-27 14:54:33.992,2.178123,5.444278
2025-03-27 14:54:34.510,2.177845,5.444587
2025-03-27 14:54:35.027,2.177362,5.443087
2025-03-27 14:54:35.545,2.177031,5.44159
2025-03-27 14:54:36.063,2.177094,5.442144
2025-03-27 14:54:36.580,2.176949,5.441344
2025-03-27 14:54:37.098,2.176807,5.441178
2025-03-27 14:54:37.616,2.176058,5.439734
2025-03-27 14:54:38.134,2.175886,5.439998
2025-03-27 14:54:38.651,2.17591,5.439943
2025-03-27 14:54:39.169,2.175752,5.439815
2025-03-27 14:54:39.686,2.175637,5.438292
2025-03-27 14:54:40.204,2.175094,5.438016
2025-03-27 14:54:40.722,2.175094,5.438016
2025-03-27 14:54:40.722,2.175091,5.437243
2025-03-27 14:54:41.240,2.174569,5.436785
2025-03-27 14:54:41.757,2.174358,5.435787
2025-03-27 14:54:42.276,2.173835,5.434587
2025-03-27 14:54:42.794,2.173997,5.436024
2025-03-27 14:54:43.311,2.174023,5.434835
2025-03-27 14:54:43.829,2.173847,5.434396
2025-03-27 14:54:44.346,2.173878,5.434031
2025-03-27 14:54:44.863,2.173417,5.432794
2025-03-27 14:54:45.382,2.173215,5.432329
2025-03-27 14:54:45.900,2.172776,5.43205
2025-03-27 14:54:46.417,2.172776,5.431482
2025-03-27 14:54:46.935,2.172255,5.429127
2025-03-27 14:54:47.453,2.172138,5.429726
2025-03-27 14:54:47.971,2.171601,5.429214
2025-03-27 14:54:48.489,2.171222,5.42803
2025-03-27 14:54:49.006,2.170899,5.426519
2025-03-27 14:54:49.524,2.170904,5.426601
2025-03-27 14:54:50.042,2.170673,5.426956
2025-03-27 14:54:50.559,2.170372,5.425659
2025-03-27 14:54:51.078,2.170278,5.425367
2025-03-27 14:54:51.595,2.170074,5.424628
2025-03-27 14:54:52.113,2.170125,5.424774
2025-03-27 14:54:52.630,2.169566,5.423971
2025-03-27 14:54:53.148,2.169525,5.423066
2025-03-27 14:54:53.666,2.169151,5.421575
2025-03-27 14:54:54.183,2.168764,5.420773
2025-03-27 14:54:54.702,2.168498,5.420798
2025-03-27 14:54:55.219,2.168498,5.420798
2025-03-27 14:54:55.219,2.168276,5.420257
2025-03-27 14:54:55.736,2.168065,5.419903
2025-03-27 14:54:56.254,2.16773,5.419266
2025-03-27 14:54:56.772,2.167539,5.41946
2025-03-27 14:54:57.290,2.167521,5.417925
2025-03-27 14:54:57.808,2.167205,5.418849
2025-03-27 14:54:58.326,2.166768,5.415677
2025-03-27 14:54:58.843,2.166456,5.415655
2025-03-27 14:54:59.361,2.165908,5.414738
2025-03-27 14:54:59.879,2.166059,5.415439
2025-03-27 14:55:00.397,2.166378,5.415107
2025-03-27 14:55:00.914,2.1658,5.414508
2025-03-27 14:55:01.432,2.165493,5.413777
2025-03-27 14:55:01.950,2.165509,5.413623
2025-03-27 14:55:02.468,2.165413,5.413386
2025-03-27 14:55:02.985,2.164727,5.411682
